"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","60","79","39","11","106","17","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"04:00","61","81","39","11","106","19","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"05:00","61","83","41","11","107","19","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"06:00","62","85","42","11","107","20","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"07:00","63","87","43","11","107","22","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"08:00","64","87","43","11","107","23","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"09:00","66","87","43","11","107","24","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"10:00","66","87","43","11","110","24","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"11:00","67","89","44","11","112","24","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"12:00","68","90","44","11","114","25","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"13:00","69","91","44","11","116","25","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"14:00","70","92","43","11","116","25","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"15:00","70","92","43","11","117","25","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"16:00","71","92","44","11","117","25","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"17:00","71","93","44","11","117","25","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"18:00","72","94","44","12","116","26","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"19:00","72","94","45","12","115","27","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"20:00","73","95","45","12","115","27","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"21:00","73","96","45","12","113","28","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"22:00","73","97","45","13","110","29","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"23:00","74","99","45","13","107","29","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
