"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","88","117","46","22","145","35","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"04:00","89","119","46","22","148","36","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","91","121","47","22","164","36","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"07:00","93","124","48","22","139","39","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"08:00","94","123","47","21","145","38","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"09:00","95","122","46","21","149","37","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"10:00","96","122","47","20","140","38","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"11:00","96","123","47","20","138","38","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"12:00","97","121","47","20","141","36","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"13:00","97","120","47","19","139","35","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"14:00","96","118","46","19","139","35","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"15:00","95","117","46","19","137","34","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"16:00","94","116","46","18","135","35","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"17:00","93","116","46","19","128","35","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"18:00","93","115","46","19","122","36","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"19:00","92","115","46","19","116","35","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
"20:00","91","114","45","19","112","35","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","pm25","Tidak Sehat"
"21:00","90","112","45","19","108","34","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","pm25","Tidak Sehat"
"22:00","89","111","45","19","105","34","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","pm25","Tidak Sehat"
"23:00","89","109","44","19","104","33","Sedang","Tidak Sehat","Baik","Baik","Tidak Sehat","Baik","pm25","Tidak Sehat"
