datetime,ISPU_PM25,temp,dew,humidity,precip,windspeed,AOD,year,month,day,station_name
2022-01-01,53.0,27.552633,23.291676,77.6,0.0,3.4626694,0.112,2022,1,1,bundaran_hi
2022-01-02,53.0,26.869137,23.168165,80.2,0.0,2.6185215,0.112,2022,1,2,bundaran_hi
2022-01-03,53.0,27.825922,22.565855,73.1,0.0,1.1868448,0.112,2022,1,3,bundaran_hi
2022-01-04,53.0,27.53386,23.212856,77.3,0.0,1.4651548,0.112,2022,1,4,bundaran_hi
2022-01-05,53.0,27.796076,23.56397,77.8,0.0,1.433192,0.112,2022,1,5,bundaran_hi
2022-01-06,53.0,26.791426,23.892963,84.2,0.0,2.008004,0.579941176470588,2022,1,6,bundaran_hi
2022-01-07,53.0,27.48711,23.28289,77.9,0.0,2.1337502,0.564647058823529,2022,1,7,bundaran_hi
2022-01-08,53.0,27.56408,23.741129,79.7,0.0,1.7624629,0.549352941176471,2022,1,8,bundaran_hi
2022-01-09,53.0,27.25908,24.030565,82.6,0.0,1.948848,0.534058823529412,2022,1,9,bundaran_hi
2022-01-10,53.0,26.6136,23.898603,85.1,0.0,3.2119415,0.456185185185185,2022,1,10,bundaran_hi
2022-01-11,53.0,26.027826,23.520086,86.1,0.0,2.951024,0.362666666666667,2022,1,11,bundaran_hi
2022-01-12,53.0,25.994562,23.484385,86.1,0.0,2.2979684,0.269148148148148,2022,1,12,bundaran_hi
2022-01-13,49.92,26.124807,23.609465,86.1,0.0,1.9773006,0.17562962962963,2022,1,13,bundaran_hi
2022-01-14,46.92,26.40135,23.87028,86.0,0.0,1.8963135,0.0821111111111111,2022,1,14,bundaran_hi
2022-01-15,52.75,26.404062,23.913507,86.2,0.0,1.818485,0.0383809523809524,2022,1,15,bundaran_hi
2022-01-16,52.12,26.477076,24.306986,87.9,0.0,1.6806377,0.0693333333333333,2022,1,16,bundaran_hi
2022-01-17,51.5,27.060017,23.881266,82.8,0.0,2.7646508,0.100285714285714,2022,1,17,bundaran_hi
2022-01-18,51.07,25.91132,23.676872,87.5,0.0,2.6524522,0.131238095238095,2022,1,18,bundaran_hi
2022-01-19,39.69,26.341516,23.359087,83.7,0.0,3.4749887,0.172947368421053,2022,1,19,bundaran_hi
2022-01-20,48.63,25.420826,22.504099,83.9,0.0,2.473528,0.257684210526316,2022,1,20,bundaran_hi
2022-01-21,42.38,26.566633,23.384806,82.7,0.0,2.7104976,0.342421052631579,2022,1,21,bundaran_hi
2022-01-22,48.85,26.347143,23.62562,85.0,0.0,2.2815561,0.427157894736842,2022,1,22,bundaran_hi
2022-01-23,51.25,27.904146,23.594225,77.4,0.0,2.778515,0.49275,2022,1,23,bundaran_hi
2022-01-24,51.22,27.918432,23.572248,77.3,0.0,3.4308121,0.529625,2022,1,24,bundaran_hi
2022-01-25,44.0,27.222637,23.806288,81.6,0.0,3.1949742,0.5665,2022,1,25,bundaran_hi
2022-01-26,48.42,26.662464,23.9828,85.3,0.0,2.7196136,0.569,2022,1,26,bundaran_hi
2022-01-27,53.42,27.502583,23.889177,80.7,0.0,2.2909057,0.434,2022,1,27,bundaran_hi
2022-01-28,57.88,27.198885,23.546623,80.5,0.0,1.972473,0.547,2022,1,28,bundaran_hi
2022-01-29,81.11,26.9285,23.760792,82.8,0.0,1.6710299,0.549,2022,1,29,bundaran_hi
2022-01-30,91.0,26.986494,24.03386,83.9,0.0,1.8383046,0.2605,2022,1,30,bundaran_hi
2022-01-31,91.79,26.931429,23.795118,83.0,0.0,2.5373354,0.559666666666667,2022,1,31,bundaran_hi
2022-02-01,54.83,26.9491,23.528608,81.6,0.0,1.8754047,0.489636363636364,2022,2,1,bundaran_hi
2022-02-02,60.44,26.899086,23.886536,83.6,0.0,1.5918207,0.394181818181818,2022,2,2,bundaran_hi
2022-02-03,53.6,27.26652,23.886667,81.8,0.0,1.3811907,0.514333333333333,2022,2,3,bundaran_hi
2022-02-04,46.35,26.493767,23.86232,85.5,0.0,1.8722262,0.685272727272727,2022,2,4,bundaran_hi
2022-02-05,57.57,25.824198,23.660084,87.9,0.0,2.6193194,0.965727272727273,2022,2,5,bundaran_hi
2022-02-06,23.84,26.640331,23.685324,83.9,0.0,2.7615602,0.643285714285714,2022,2,6,bundaran_hi
2022-02-07,35.53,26.891087,23.544207,81.9,0.0,2.1612122,0.384714285714286,2022,2,7,bundaran_hi
2022-02-08,53.9,25.805603,23.999403,89.8,0.0,1.6002569,0.408529411764706,2022,2,8,bundaran_hi
2022-02-09,67.1,26.367994,23.177586,82.7,0.0,3.071683,0.502941176470588,2022,2,9,bundaran_hi
2022-02-10,26.1,26.336905,22.936558,81.6,0.0,2.752158,0.597352941176471,2022,2,10,bundaran_hi
2022-02-11,54.35,27.340342,23.326708,78.8,0.0,2.4391274,0.616666666666667,2022,2,11,bundaran_hi
2022-02-12,61.68,27.103146,23.914038,82.7,0.0,2.0150058,0.542,2022,2,12,bundaran_hi
2022-02-13,66.57,26.193289,23.600634,85.7,0.0,1.1549057,0.455875,2022,2,13,bundaran_hi
2022-02-14,65.17,26.772932,22.707077,78.4,0.0,1.7049974,0.390666666666667,2022,2,14,bundaran_hi
2022-02-15,66.53,27.415396,23.184523,77.7,0.0,1.1562783,0.325458333333333,2022,2,15,bundaran_hi
2022-02-16,73.1,27.240946,23.3271,79.2,0.0,1.3079185,0.26025,2022,2,16,bundaran_hi
2022-02-17,68.0,26.362787,23.82194,86.0,0.0,1.423229,0.195041666666667,2022,2,17,bundaran_hi
2022-02-18,67.87,25.918774,23.978256,89.1,0.0,1.6584896,0.684695652173913,2022,2,18,bundaran_hi
2022-02-19,67.73,26.676472,23.87572,84.6,0.0,1.2943008,0.541434782608696,2022,2,19,bundaran_hi
2022-02-20,67.6,26.7885,24.11386,85.3,0.0,1.3813571,0.398173913043478,2022,2,20,bundaran_hi
2022-02-21,67.47,27.187986,23.55181,80.6,0.0,1.7054008,0.254913043478261,2022,2,21,bundaran_hi
2022-02-22,67.33,27.428617,23.567602,79.5,0.0,1.9709973,0.111652173913043,2022,2,22,bundaran_hi
2022-02-23,67.2,27.198757,23.10533,78.4,0.0,3.1404893,0.233,2022,2,23,bundaran_hi
2022-02-24,48.24,27.17061,22.28182,74.7,0.0,2.986756,0.533,2022,2,24,bundaran_hi
2022-02-25,41.45,26.041971,22.637938,81.5,0.0,3.0680034,0.244,2022,2,25,bundaran_hi
2022-02-26,34.0,26.066645,23.065514,83.6,0.0,3.100067,0.346341463414634,2022,2,26,bundaran_hi
2022-02-27,37.79,26.367147,23.222734,82.9,0.0,3.186256,0.340243902439024,2022,2,27,bundaran_hi
2022-02-28,32.67,26.944998,23.185396,79.9,0.0,3.2835379,0.334146341463415,2022,2,28,bundaran_hi
2022-03-01,36.75,26.173344,23.14106,83.4,0.0,3.638159,0.328048780487805,2022,3,1,bundaran_hi
2022-03-02,36.32,26.78915,23.05419,80.0,0.0,4.2302384,0.321951219512195,2022,3,2,bundaran_hi
2022-03-03,36.15,27.352705,23.593073,80.0,0.0,3.198971,0.315853658536585,2022,3,3,bundaran_hi
2022-03-04,40.14,26.721218,23.665255,83.4,0.0,1.2385331,0.309756097560976,2022,3,4,bundaran_hi
2022-03-05,51.53,26.472837,23.604507,84.3,0.0,2.0124676,0.303658536585366,2022,3,5,bundaran_hi
2022-03-06,38.38,26.77475,23.500189,82.3,0.0,3.0684867,0.297560975609756,2022,3,6,bundaran_hi
2022-03-07,5.28,26.97051,23.787748,82.8,0.0,2.461234,0.291463414634146,2022,3,7,bundaran_hi
2022-03-08,37.6,27.17702,23.839827,82.0,0.0,1.9608316,0.285365853658537,2022,3,8,bundaran_hi
2022-03-09,63.74,26.740038,23.905825,84.5,0.0,1.2555335,0.279268292682927,2022,3,9,bundaran_hi
2022-03-10,77.05,27.21123,23.969393,82.5,0.0,1.2614174,0.273170731707317,2022,3,10,bundaran_hi
2022-03-11,90.6,26.804903,24.14039,85.4,0.0,2.61554,0.267073170731707,2022,3,11,bundaran_hi
2022-03-12,51.58,26.652674,24.180311,86.3,0.0,2.769349,0.260975609756098,2022,3,12,bundaran_hi
2022-03-13,54.43,26.91551,24.40951,86.2,0.0,1.701346,0.254878048780488,2022,3,13,bundaran_hi
2022-03-14,69.25,27.24816,24.540485,85.2,0.0,1.2617444,0.252827586206896,2022,3,14,bundaran_hi
2022-03-15,70.26,26.21501,23.900578,87.1,0.0,1.5106003,0.266965517241379,2022,3,15,bundaran_hi
2022-03-16,62.7,27.526674,24.228926,82.3,0.0,1.5898372,0.281103448275862,2022,3,16,bundaran_hi
2022-03-17,96.24,27.730661,24.495848,82.6,0.0,1.5931683,0.295241379310345,2022,3,17,bundaran_hi
2022-03-18,84.48,27.79656,24.284224,81.2,0.0,2.1396098,0.309379310344828,2022,3,18,bundaran_hi
2022-03-19,30.32,28.083172,23.566843,76.5,0.0,2.7350125,0.32351724137931,2022,3,19,bundaran_hi
2022-03-20,42.25,28.246183,23.235033,74.3,0.0,3.3498926,0.337655172413793,2022,3,20,bundaran_hi
2022-03-21,22.33,27.967598,23.400423,76.3,0.0,3.337098,0.351793103448276,2022,3,21,bundaran_hi
2022-03-22,19.59,27.906727,23.87775,78.8,0.0,2.4611251,0.365931034482759,2022,3,22,bundaran_hi
2022-03-23,52.55,26.619152,23.564127,83.4,0.0,2.4668012,0.380068965517241,2022,3,23,bundaran_hi
2022-03-24,42.1,27.839853,23.665201,78.1,0.0,1.5224811,0.394206896551724,2022,3,24,bundaran_hi
2022-03-25,78.7,27.910587,24.399889,81.3,0.0,1.1318182,0.408344827586207,2022,3,25,bundaran_hi
2022-03-26,74.06,26.384352,23.590776,84.7,0.0,1.5359516,0.385,2022,3,26,bundaran_hi
2022-03-27,64.15,27.21364,23.758175,81.4,0.0,2.4399962,0.336666666666667,2022,3,27,bundaran_hi
2022-03-28,54.25,27.28676,23.650305,80.6,0.0,1.8524188,0.288333333333333,2022,3,28,bundaran_hi
2022-03-29,62.57,27.852129,23.801016,78.7,0.0,1.8047692,0.24,2022,3,29,bundaran_hi
2022-03-30,64.38,28.089045,23.532831,76.3,0.0,1.223738,0.191666666666667,2022,3,30,bundaran_hi
2022-03-31,105.75,27.438026,23.733171,80.3,0.0,1.5823822,0.159857142857143,2022,3,31,bundaran_hi
2022-04-01,84.45,27.23009,23.552778,80.4,0.0,1.2853768,0.194142857142857,2022,4,1,bundaran_hi
2022-04-02,70.05,27.472677,23.812742,80.5,0.0,2.3345237,0.257153846153846,2022,4,2,bundaran_hi
2022-04-03,51.62,26.494814,23.440046,83.3,0.0,2.0113177,0.327346153846154,2022,4,3,bundaran_hi
2022-04-04,47.77,27.766895,23.439342,77.3,0.0,1.83546,0.397538461538462,2022,4,4,bundaran_hi
2022-04-05,67.05,27.018923,23.472406,81.0,0.0,1.4155238,0.467730769230769,2022,4,5,bundaran_hi
2022-04-06,60.96,27.272123,23.543097,80.1,0.0,1.6154131,0.537923076923077,2022,4,6,bundaran_hi
2022-04-07,60.59,27.5024,23.293371,77.9,0.0,2.2285118,0.586857142857143,2022,4,7,bundaran_hi
2022-04-08,56.84,27.420237,23.252634,78.0,0.0,2.2521563,0.621619047619048,2022,4,8,bundaran_hi
2022-04-09,61.3,27.54414,23.216732,77.3,0.0,1.2579805,0.656380952380952,2022,4,9,bundaran_hi
2022-04-10,80.55,27.307095,23.513523,79.8,0.0,1.076168,0.691142857142857,2022,4,10,bundaran_hi
2022-04-11,69.95,27.024315,23.821857,82.7,0.0,1.5243813,0.683,2022,4,11,bundaran_hi
2022-04-12,82.95,27.097334,23.764202,82.0,0.0,1.268867,0.633,2022,4,12,bundaran_hi
2022-04-13,96.94,27.723072,23.516373,77.9,0.0,1.2210507,0.583,2022,4,13,bundaran_hi
2022-04-14,79.33,27.924929,23.921598,78.9,0.0,1.5498433,0.533,2022,4,14,bundaran_hi
2022-04-15,72.3,27.825596,23.884125,79.2,0.0,1.632867,0.483,2022,4,15,bundaran_hi
2022-04-16,76.85,28.32548,23.786013,76.4,0.0,1.228145,0.433,2022,4,16,bundaran_hi
2022-04-17,99.37,28.48626,24.442764,78.8,0.0,2.2192721,0.383,2022,4,17,bundaran_hi
2022-04-18,70.58,27.885988,24.334044,81.1,0.0,1.8117269,0.333,2022,4,18,bundaran_hi
2022-04-19,56.47,27.092316,24.100199,83.7,0.0,1.7405981,0.283,2022,4,19,bundaran_hi
2022-04-20,68.63,27.40837,23.910347,81.3,0.0,2.0860868,0.365,2022,4,20,bundaran_hi
2022-04-21,51.25,26.014082,23.678183,87.0,0.0,1.1347677,0.624,2022,4,21,bundaran_hi
2022-04-22,84.5,25.972368,23.598682,86.8,0.0,1.451268,0.590625,2022,4,22,bundaran_hi
2022-04-23,67.6,27.629799,24.246725,81.8,0.0,1.2529207,0.47875,2022,4,23,bundaran_hi
2022-04-24,77.5,27.699907,24.169651,81.1,0.0,1.3351078,0.465,2022,4,24,bundaran_hi
2022-04-25,69.24,27.690168,24.082565,80.8,0.0,1.287255,0.495,2022,4,25,bundaran_hi
2022-04-26,64.3,28.211767,24.130465,78.6,0.0,1.5090318,0.527461538461539,2022,4,26,bundaran_hi
2022-04-27,55.57,26.42663,23.876057,85.9,0.0,2.0503101,0.469769230769231,2022,4,27,bundaran_hi
2022-04-28,35.43,27.181974,24.018484,82.9,0.0,2.8814416,0.412076923076923,2022,4,28,bundaran_hi
2022-04-29,27.86,27.637478,24.334274,82.2,0.0,1.6827224,0.370769230769231,2022,4,29,bundaran_hi
2022-04-30,45.45,26.958134,24.41972,86.0,0.0,1.2931756,0.622692307692308,2022,4,30,bundaran_hi
2022-05-01,69.9,27.042593,24.314058,85.1,0.0,1.2685013,0.874615384615385,2022,5,1,bundaran_hi
2022-05-02,70.35,26.677675,24.242964,86.5,0.0,1.4943069,0.5332,2022,5,2,bundaran_hi
2022-05-03,47.67,27.805765,24.311676,81.3,0.0,1.860414,0.44975,2022,5,3,bundaran_hi
2022-05-04,53.63,27.25031,23.97978,82.4,0.0,1.4019357,0.296625,2022,5,4,bundaran_hi
2022-05-05,54.55,28.011856,24.190619,79.8,0.0,1.7729329,0.318125,2022,5,5,bundaran_hi
2022-05-06,39.4,28.227772,24.469038,80.1,0.0,1.6885362,0.41,2022,5,6,bundaran_hi
2022-05-07,54.71,28.00543,23.940586,78.6,0.0,1.8546009,0.462647058823529,2022,5,7,bundaran_hi
2022-05-08,53.56,29.370005,24.166952,73.6,0.0,1.3259687,0.515294117647059,2022,5,8,bundaran_hi
2022-05-09,57.55,27.822565,24.766294,83.5,0.0,2.1398196,0.567941176470588,2022,5,9,bundaran_hi
2022-05-10,59.35,28.499842,24.868067,80.7,0.0,1.7198687,0.560714285714286,2022,5,10,bundaran_hi
2022-05-11,49.45,27.775187,24.891405,84.3,0.0,1.3292234,0.515666666666667,2022,5,11,bundaran_hi
2022-05-12,72.45,28.17577,24.277971,79.4,0.0,2.4131687,0.479,2022,5,12,bundaran_hi
2022-05-13,54.23,28.581594,24.473944,78.5,0.0,1.9536842,0.442333333333333,2022,5,13,bundaran_hi
2022-05-14,67.27,28.125782,24.764189,82.0,0.0,1.4944206,0.5294,2022,5,14,bundaran_hi
2022-05-15,88.87,27.592024,24.442368,83.0,0.0,1.2565018,0.52225,2022,5,15,bundaran_hi
2022-05-16,73.5,27.306686,24.282204,83.6,0.0,1.2187959,0.4838125,2022,5,16,bundaran_hi
2022-05-17,66.8,27.377594,24.507093,84.4,0.0,1.348582,0.445375,2022,5,17,bundaran_hi
2022-05-18,71.35,27.230135,24.009115,82.6,0.0,1.3849161,0.4395,2022,5,18,bundaran_hi
2022-05-19,83.31,26.762226,24.118181,85.5,0.0,1.226387,0.455333333333333,2022,5,19,bundaran_hi
2022-05-20,75.5,26.986889,23.710936,82.3,0.0,1.2622714,0.471166666666667,2022,5,20,bundaran_hi
2022-05-21,63.0,26.624601,24.09647,86.0,0.0,1.6416361,0.487,2022,5,21,bundaran_hi
2022-05-22,68.32,26.645798,24.158209,86.3,0.0,1.9170861,0.502833333333333,2022,5,22,bundaran_hi
2022-05-23,70.0,27.740252,23.962349,79.9,0.0,2.9786878,0.518666666666667,2022,5,23,bundaran_hi
2022-05-24,64.71,27.747364,24.308018,81.6,0.0,2.6975837,0.5345,2022,5,24,bundaran_hi
2022-05-25,78.79,26.43662,23.96723,86.3,0.0,1.7711293,0.550333333333333,2022,5,25,bundaran_hi
2022-05-26,66.38,26.255976,23.754503,86.1,0.0,1.6049832,0.566166666666667,2022,5,26,bundaran_hi
2022-05-27,96.39,27.621382,23.591808,78.7,0.0,1.084768,0.582,2022,5,27,bundaran_hi
2022-05-28,77.1,26.280529,23.098286,82.7,0.0,1.3768576,0.597833333333333,2022,5,28,bundaran_hi
2022-05-29,85.7,27.189602,23.331133,79.5,0.0,1.6898823,0.602304347826087,2022,5,29,bundaran_hi
2022-05-30,59.24,26.649818,23.447403,82.6,0.0,1.3349087,0.603934782608696,2022,5,30,bundaran_hi
2022-05-31,73.42,26.350573,23.57913,84.8,0.0,1.8538291,0.605565217391304,2022,5,31,bundaran_hi
2022-06-01,55.85,27.53264,23.61637,79.3,0.0,1.5719385,0.607195652173913,2022,6,1,bundaran_hi
2022-06-02,60.81,26.622625,23.826555,84.7,0.0,1.2171712,0.608826086956522,2022,6,2,bundaran_hi
2022-06-03,61.63,27.20905,23.388107,79.7,0.0,1.1705624,0.61045652173913,2022,6,3,bundaran_hi
2022-06-04,105.37,27.073778,23.528421,81.0,0.0,1.2991031,0.612086956521739,2022,6,4,bundaran_hi
2022-06-05,77.45,26.60981,23.248066,81.8,0.0,1.3803697,0.613717391304348,2022,6,5,bundaran_hi
2022-06-06,84.15,25.737728,22.946356,84.6,0.0,1.5386734,0.615347826086956,2022,6,6,bundaran_hi
2022-06-07,66.37,26.582205,23.44126,82.9,0.0,2.3723674,0.531454545454545,2022,6,7,bundaran_hi
2022-06-08,66.05,26.403906,23.919485,86.2,0.0,1.6912744,0.390545454545454,2022,6,8,bundaran_hi
2022-06-09,71.75,25.506609,23.484964,88.6,0.0,1.1477165,0.304666666666667,2022,6,9,bundaran_hi
2022-06-10,65.95,27.505693,23.504324,78.8,0.0,1.2651637,0.301333333333333,2022,6,10,bundaran_hi
2022-06-11,69.9,26.588013,23.713104,84.3,0.0,1.373421,0.298,2022,6,11,bundaran_hi
2022-06-12,83.4,26.715704,23.440746,82.3,0.0,1.2180202,0.297846153846154,2022,6,12,bundaran_hi
2022-06-13,75.86,26.625124,23.676832,83.9,0.0,1.0891383,0.302461538461538,2022,6,13,bundaran_hi
2022-06-14,81.53,26.87604,23.342808,81.0,0.0,1.4160324,0.307076923076923,2022,6,14,bundaran_hi
2022-06-15,86.12,25.764124,23.36421,86.6,0.0,1.8378121,0.011,2022,6,15,bundaran_hi
2022-06-16,90.71,26.054647,23.414799,85.4,0.0,0.91109633,0.332,2022,6,16,bundaran_hi
2022-06-17,95.3,25.519281,23.358679,87.9,0.0,1.298561,0.338071428571429,2022,6,17,bundaran_hi
2022-06-18,99.02,26.212717,22.720926,81.1,0.0,1.2493826,0.344142857142857,2022,6,18,bundaran_hi
2022-06-19,102.74,26.972984,23.137156,79.6,0.0,1.5057462,0.327625,2022,6,19,bundaran_hi
2022-06-20,106.47,26.392586,23.118639,82.2,0.0,1.1322653,0.22075,2022,6,20,bundaran_hi
2022-06-21,92.23,26.942955,23.537397,81.7,0.0,1.8759524,0.2296,2022,6,21,bundaran_hi
2022-06-22,87.47,26.99035,23.547373,81.5,0.0,2.0009286,0.1572,2022,6,22,bundaran_hi
2022-06-23,93.84,27.139877,22.779556,77.1,0.0,1.4788094,0.09725,2022,6,23,bundaran_hi
2022-06-24,102.68,26.393904,23.138908,82.3,0.0,1.7480513,0.116,2022,6,24,bundaran_hi
2022-06-25,104.26,26.433165,23.506372,84.0,0.0,1.0146686,0.13475,2022,6,25,bundaran_hi
2022-06-26,91.72,26.09049,23.784271,87.1,0.0,1.2994683,0.244,2022,6,26,bundaran_hi
2022-06-27,84.0,26.558077,23.81331,84.9,0.0,0.9785658,0.401833333333333,2022,6,27,bundaran_hi
2022-06-28,74.48,27.173067,23.2339,79.1,0.0,1.4467971,0.346,2022,6,28,bundaran_hi
2022-06-29,35.0,26.977419,22.170668,75.0,0.0,1.4991407,0.431,2022,6,29,bundaran_hi
2022-06-30,22.5,26.747747,21.951788,75.0,0.0,1.460419,0.4751,2022,6,30,bundaran_hi
2022-07-01,86.53,27.048124,21.927708,73.6,0.0,1.758649,0.3556,2022,7,1,bundaran_hi
2022-07-02,108.27,27.450996,23.176981,77.6,0.0,1.0351983,0.2361,2022,7,2,bundaran_hi
2022-07-03,109.14,27.33214,24.138493,82.7,0.0,1.6883646,0.1166,2022,7,3,bundaran_hi
2022-07-04,72.74,27.771477,24.213217,81.0,0.0,2.9529984,0.371,2022,7,4,bundaran_hi
2022-07-05,69.0,27.430216,24.08155,82.0,0.0,1.4832985,0.361,2022,7,5,bundaran_hi
2022-07-06,75.72,26.455307,23.96124,86.2,0.0,1.1231618,0.512333333333333,2022,7,6,bundaran_hi
2022-07-07,74.68,27.641802,23.944407,80.3,0.0,1.2292345,0.526764705882353,2022,7,7,bundaran_hi
2022-07-08,73.02,27.210443,22.920994,77.4,0.0,1.412279,0.511470588235294,2022,7,8,bundaran_hi
2022-07-09,71.36,26.702295,22.221655,76.5,0.0,1.1841788,0.496176470588235,2022,7,9,bundaran_hi
2022-07-10,28.75,26.867558,21.978445,74.6,0.0,1.9542651,0.435,2022,7,10,bundaran_hi
2022-07-11,37.7,27.609135,22.817316,75.2,0.0,1.9400109,0.305,2022,7,11,bundaran_hi
2022-07-12,92.5,26.875757,23.683474,82.7,0.0,1.3802207,0.320625,2022,7,12,bundaran_hi
2022-07-13,86.17,25.966303,23.64682,87.1,0.0,2.136517,0.33625,2022,7,13,bundaran_hi
2022-07-14,82.19,27.158562,24.011507,83.0,0.0,3.123212,0.351875,2022,7,14,bundaran_hi
2022-07-15,69.67,26.333143,23.597437,84.9,0.0,1.3286736,0.3675,2022,7,15,bundaran_hi
2022-07-16,54.21,25.484285,22.730257,84.8,0.0,1.648584,0.383125,2022,7,16,bundaran_hi
2022-07-17,68.95,26.455404,23.760042,85.2,0.0,2.0941608,0.39875,2022,7,17,bundaran_hi
2022-07-18,91.1,27.390501,23.67113,80.2,0.0,1.7319545,0.345,2022,7,18,bundaran_hi
2022-07-19,95.76,27.650537,23.871738,79.9,0.0,1.7415653,0.245,2022,7,19,bundaran_hi
2022-07-20,92.84,27.046755,23.699179,82.0,0.0,1.8665807,0.239424242424242,2022,7,20,bundaran_hi
2022-07-21,90.71,27.453733,23.20268,77.7,0.0,1.4487708,0.231545454545455,2022,7,21,bundaran_hi
2022-07-22,94.05,26.86602,23.42478,81.5,0.0,2.0436647,0.223666666666667,2022,7,22,bundaran_hi
2022-07-23,70.0,27.141157,23.621016,81.1,0.0,1.5617385,0.215787878787879,2022,7,23,bundaran_hi
2022-07-24,63.63,26.931704,23.640306,82.2,0.0,1.103817,0.207909090909091,2022,7,24,bundaran_hi
2022-07-25,69.0,27.059584,23.15057,79.2,0.0,1.1722982,0.200030303030303,2022,7,25,bundaran_hi
2022-07-26,79.85,27.167868,22.128242,74.0,0.0,2.2788444,0.192151515151515,2022,7,26,bundaran_hi
2022-07-27,88.0,27.085775,22.268347,75.0,0.0,2.0908833,0.177521739130435,2022,7,27,bundaran_hi
2022-07-28,100.55,27.739302,23.44727,77.5,0.0,2.9810138,0.158391304347826,2022,7,28,bundaran_hi
2022-07-29,76.86,27.158876,23.542974,80.7,0.0,2.1290724,0.139260869565217,2022,7,29,bundaran_hi
2022-07-30,76.05,27.283358,23.497599,79.8,0.0,1.848408,0.120130434782609,2022,7,30,bundaran_hi
2022-07-31,94.39,27.341892,23.339277,78.8,0.0,2.884149,0.101,2022,7,31,bundaran_hi
2022-08-01,82.95,27.338182,23.366552,79.0,0.0,2.4069352,0.0688571428571429,2022,8,1,bundaran_hi
2022-08-02,78.0,27.719662,23.414646,77.4,0.0,1.8324906,0.0615,2022,8,2,bundaran_hi
2022-08-03,100.7,26.84603,23.717602,83.0,0.0,1.7119247,0.0706666666666667,2022,8,3,bundaran_hi
2022-08-04,81.07,26.499435,23.656912,84.4,0.0,1.0050627,0.0798333333333333,2022,8,4,bundaran_hi
2022-08-05,58.38,26.399214,23.19647,82.6,0.0,1.5001357,0.089,2022,8,5,bundaran_hi
2022-08-06,65.53,26.935045,22.955153,78.9,0.0,1.1373675,0.10225,2022,8,6,bundaran_hi
2022-08-07,94.85,26.582193,22.823866,79.9,0.0,1.3783044,0.1155,2022,8,7,bundaran_hi
2022-08-08,65.62,27.626364,22.812393,75.1,0.0,1.1998135,0.12875,2022,8,8,bundaran_hi
2022-08-09,8.38,27.512432,22.891201,75.9,0.0,1.1966395,0.142,2022,8,9,bundaran_hi
2022-08-10,82.55,27.626726,23.150677,76.6,0.0,1.5607978,0.118571428571429,2022,8,10,bundaran_hi
2022-08-11,84.1,28.027945,23.661463,77.2,0.0,1.4617474,0.208842105263158,2022,8,11,bundaran_hi
2022-08-12,77.09,27.074594,23.502506,80.9,0.0,1.2148443,0.238447368421053,2022,8,12,bundaran_hi
2022-08-13,72.08,27.295567,23.193665,78.3,0.0,1.6486251,0.268052631578947,2022,8,13,bundaran_hi
2022-08-14,82.16,26.780422,23.078667,80.2,0.0,1.7344022,0.297657894736842,2022,8,14,bundaran_hi
2022-08-15,69.44,26.638868,23.226671,81.6,0.0,1.3341795,0.327263157894737,2022,8,15,bundaran_hi
2022-08-16,74.33,27.000898,23.347612,80.4,0.0,1.206233,0.356868421052632,2022,8,16,bundaran_hi
2022-08-17,66.93,27.236458,23.564573,80.4,0.0,1.9701041,0.386473684210526,2022,8,17,bundaran_hi
2022-08-18,68.05,27.77968,22.18139,71.6,0.0,2.327872,0.416078947368421,2022,8,18,bundaran_hi
2022-08-19,73.68,28.112808,22.698301,72.5,0.0,2.386349,0.382695652173913,2022,8,19,bundaran_hi
2022-08-20,74.0,27.840065,22.99262,75.0,0.0,1.8100513,0.333565217391304,2022,8,20,bundaran_hi
2022-08-21,72.73,26.768845,23.154293,80.6,0.0,1.4579132,0.284434782608696,2022,8,21,bundaran_hi
2022-08-22,66.95,26.635942,23.404648,82.5,0.0,1.2898088,0.235304347826087,2022,8,22,bundaran_hi
2022-08-23,90.63,27.818983,23.133875,75.7,0.0,1.6624542,0.1984,2022,8,23,bundaran_hi
2022-08-24,91.75,27.533617,23.167633,77.1,0.0,1.4647925,0.2104,2022,8,24,bundaran_hi
2022-08-25,80.4,27.19658,22.431587,75.2,0.0,1.7200575,0.2224,2022,8,25,bundaran_hi
2022-08-26,94.89,27.550322,22.378248,73.5,0.0,1.2924291,0.2344,2022,8,26,bundaran_hi
2022-08-27,106.46,26.946936,23.043453,79.2,0.0,1.5248717,0.1785,2022,8,27,bundaran_hi
2022-08-28,85.0,26.390738,23.487284,84.1,0.0,1.7787704,0.161857142857143,2022,8,28,bundaran_hi
2022-08-29,75.65,27.13648,22.790611,77.2,0.0,1.216745,0.188,2022,8,29,bundaran_hi
2022-08-30,70.59,27.428307,23.05109,77.1,0.0,1.4770474,0.201,2022,8,30,bundaran_hi
2022-08-31,74.73,27.639065,23.454979,78.0,0.0,2.0366924,0.2361,2022,8,31,bundaran_hi
2022-09-01,78.86,26.892841,23.851427,83.5,0.0,2.0833437,0.25635,2022,9,1,bundaran_hi
2022-09-02,83.0,27.389715,23.161674,77.8,0.0,2.0365963,0.2766,2022,9,2,bundaran_hi
2022-09-03,78.78,27.215878,22.35762,74.8,0.0,2.7223887,0.29685,2022,9,3,bundaran_hi
2022-09-04,54.35,27.614243,23.164705,76.8,0.0,1.5726789,1.06,2022,9,4,bundaran_hi
