datetime,Ispu Pm2.5,temp,dew,humidity,precip,windspeed,AOD,city
1/1/2022,53.00 ,27.55 ,23.29 ,77.60 ,0.50 ,3.46 ,0.11,DKI1 Bundaran HI
1/2/2022,53.00 ,26.87 ,23.17 ,80.20 ,0.00 ,2.62 ,0.11,DKI1 Bundaran HI
1/3/2022,53.00 ,27.83 ,22.57 ,73.10 ,0.00 ,1.19 ,0.11,DKI1 Bundaran HI
1/4/2022,53.00 ,27.53 ,23.21 ,77.30 ,0.00 ,1.47 ,0.11,DKI1 Bundaran HI
1/5/2022,53.00 ,27.80 ,23.56 ,77.80 ,27.90 ,1.43 ,0.11,DKI1 Bundaran HI
1/6/2022,53.00 ,26.79 ,23.89 ,84.20 ,13.51 ,2.01 ,0.579941176,DKI1 Bundaran HI
1/7/2022,53.00 ,27.49 ,23.28 ,77.90 ,0.34 ,2.13 ,0.564647059,DKI1 Bundaran HI
1/8/2022,53.00 ,27.56 ,23.74 ,79.70 ,0.01 ,1.76 ,0.549352941,DKI1 Bundaran HI
1/9/2022,53.00 ,27.26 ,24.03 ,82.60 ,0.00 ,1.95 ,0.534058824,DKI1 Bundaran HI
1/10/2022,53.00 ,26.61 ,23.90 ,85.10 ,11.09 ,3.21 ,0.456185185,DKI1 Bundaran HI
1/11/2022,53.00 ,26.03 ,23.52 ,86.10 ,61.27 ,2.95 ,0.362666667,DKI1 Bundaran HI
1/12/2022,53.00 ,25.99 ,23.48 ,86.10 ,19.69 ,2.30 ,0.269148148,DKI1 Bundaran HI
1/13/2022,49.92 ,26.12 ,23.61 ,86.10 ,0.75 ,1.98 ,0.17562963,DKI1 Bundaran HI
1/14/2022,46.92 ,26.40 ,23.87 ,86.00 ,13.30 ,1.90 ,0.082111111,DKI1 Bundaran HI
1/15/2022,52.75 ,26.40 ,23.91 ,86.20 ,3.66 ,1.82 ,0.038380952,DKI1 Bundaran HI
1/16/2022,52.12 ,26.48 ,24.31 ,87.90 ,11.83 ,1.68 ,0.069333333,DKI1 Bundaran HI
1/17/2022,51.50 ,27.06 ,23.88 ,82.80 ,5.97 ,2.77 ,0.100285714,DKI1 Bundaran HI
1/18/2022,51.07 ,25.91 ,23.68 ,87.50 ,163.02 ,2.65 ,0.131238095,DKI1 Bundaran HI
1/19/2022,39.69 ,26.34 ,23.36 ,83.70 ,53.72 ,3.48 ,0.172947368,DKI1 Bundaran HI
1/20/2022,48.63 ,25.42 ,22.50 ,83.90 ,0.15 ,2.47 ,0.257684211,DKI1 Bundaran HI
1/21/2022,42.38 ,26.57 ,23.38 ,82.70 ,0.51 ,2.71 ,0.342421053,DKI1 Bundaran HI
1/22/2022,48.85 ,26.35 ,23.63 ,85.00 ,8.92 ,2.28 ,0.427157895,DKI1 Bundaran HI
1/23/2022,51.25 ,27.90 ,23.59 ,77.40 ,0.00 ,2.78 ,0.49,DKI1 Bundaran HI
1/24/2022,51.22 ,27.92 ,23.57 ,77.30 ,0.00 ,3.43 ,0.53,DKI1 Bundaran HI
1/25/2022,44.00 ,27.22 ,23.81 ,81.60 ,4.90 ,3.20 ,0.57,DKI1 Bundaran HI
1/26/2022,48.42 ,26.66 ,23.98 ,85.30 ,0.75 ,2.72 ,0.57,DKI1 Bundaran HI
1/27/2022,53.42 ,27.50 ,23.89 ,80.70 ,0.01 ,2.29 ,0.43,DKI1 Bundaran HI
1/28/2022,57.88 ,27.20 ,23.55 ,80.50 ,4.92 ,1.97 ,0.55,DKI1 Bundaran HI
1/29/2022,81.11 ,26.93 ,23.76 ,82.80 ,0.00 ,1.67 ,0.55,DKI1 Bundaran HI
1/30/2022,91.00 ,26.99 ,24.03 ,83.90 ,0.00 ,1.84 ,0.26,DKI1 Bundaran HI
1/31/2022,91.79 ,26.93 ,23.80 ,83.00 ,0.00 ,2.54 ,0.559666667,DKI1 Bundaran HI
2/1/2022,54.83 ,26.95 ,23.53 ,81.60 ,0.00 ,1.88 ,0.489636364,DKI1 Bundaran HI
2/2/2022,60.44 ,26.90 ,23.89 ,83.60 ,4.40 ,1.59 ,0.394181818,DKI1 Bundaran HI
2/3/2022,53.60 ,27.27 ,23.89 ,81.80 ,1.03 ,1.38 ,0.514333333,DKI1 Bundaran HI
2/4/2022,46.35 ,26.49 ,23.86 ,85.50 ,101.87 ,1.87 ,0.685272727,DKI1 Bundaran HI
2/5/2022,57.57 ,25.82 ,23.66 ,87.90 ,42.91 ,2.62 ,0.965727273,DKI1 Bundaran HI
2/6/2022,23.84 ,26.64 ,23.69 ,83.90 ,0.08 ,2.76 ,0.643285714,DKI1 Bundaran HI
2/7/2022,35.53 ,26.89 ,23.54 ,81.90 ,12.73 ,2.16 ,0.384714286,DKI1 Bundaran HI
2/8/2022,53.90 ,25.81 ,24.00 ,89.80 ,68.18 ,1.60 ,0.408529412,DKI1 Bundaran HI
2/9/2022,67.10 ,26.37 ,23.18 ,82.70 ,1.24 ,3.07 ,0.502941176,DKI1 Bundaran HI
2/10/2022,26.10 ,26.34 ,22.94 ,81.60 ,0.01 ,2.75 ,0.597352941,DKI1 Bundaran HI
2/11/2022,54.35 ,27.34 ,23.33 ,78.80 ,0.39 ,2.44 ,0.616666667,DKI1 Bundaran HI
2/12/2022,61.68 ,27.10 ,23.91 ,82.70 ,0.00 ,2.02 ,0.54,DKI1 Bundaran HI
2/13/2022,66.57 ,26.19 ,23.60 ,85.70 ,0.01 ,1.16 ,0.46,DKI1 Bundaran HI
2/14/2022,65.17 ,26.77 ,22.71 ,78.40 ,23.56 ,1.71 ,0.390666667,DKI1 Bundaran HI
2/15/2022,66.53 ,27.42 ,23.18 ,77.70 ,2.11 ,1.16 ,0.325458333,DKI1 Bundaran HI
2/16/2022,73.10 ,27.24 ,23.33 ,79.20 ,47.03 ,1.31 ,0.26,DKI1 Bundaran HI
2/17/2022,68.00 ,26.36 ,23.82 ,86.00 ,0.03 ,1.42 ,0.195041667,DKI1 Bundaran HI
2/18/2022,67.87 ,25.92 ,23.98 ,89.10 ,2.83 ,1.66 ,0.684695652173913,DKI1 Bundaran HI
2/19/2022,67.73 ,26.68 ,23.88 ,84.60 ,2.33 ,1.29 ,0.541434782608696,DKI1 Bundaran HI
2/20/2022,67.60 ,26.79 ,24.11 ,85.30 ,0.86 ,1.38 ,0.398173913043478,DKI1 Bundaran HI
2/21/2022,67.47 ,27.19 ,23.55 ,80.60 ,0.02 ,1.71 ,0.254913043478261,DKI1 Bundaran HI
2/22/2022,67.33 ,27.43 ,23.57 ,79.50 ,2.99 ,1.97 ,0.111652173913043,DKI1 Bundaran HI
2/23/2022,67.20 ,27.20 ,23.11 ,78.40 ,15.89 ,3.14 ,0.23,DKI1 Bundaran HI
2/24/2022,48.24 ,27.17 ,22.28 ,74.70 ,3.04 ,2.99 ,0.53,DKI1 Bundaran HI
2/25/2022,41.45 ,26.04 ,22.64 ,81.50 ,3.03 ,3.07 ,0.24,DKI1 Bundaran HI
2/26/2022,34.00 ,26.07 ,23.07 ,83.60 ,0.06 ,3.10 ,0.346341463414634,DKI1 Bundaran HI
2/27/2022,37.79 ,26.37 ,23.22 ,82.90 ,1.16 ,3.19 ,0.340243902439024,DKI1 Bundaran HI
2/28/2022,32.67 ,26.94 ,23.19 ,79.90 ,3.78 ,3.28 ,0.334146341463415,DKI1 Bundaran HI
3/1/2022,36.75 ,26.17 ,23.14 ,83.40 ,16.33 ,3.64 ,0.328048780487805,DKI1 Bundaran HI
3/2/2022,36.32 ,26.79 ,23.05 ,80.00 ,6.23 ,4.23 ,0.321951219512195,DKI1 Bundaran HI
3/3/2022,36.15 ,27.35 ,23.59 ,80.00 ,0.01 ,3.20 ,0.315853658536585,DKI1 Bundaran HI
3/4/2022,40.14 ,26.72 ,23.67 ,83.40 ,3.32 ,1.24 ,0.309756097560976,DKI1 Bundaran HI
3/5/2022,51.53 ,26.47 ,23.60 ,84.30 ,12.15 ,2.01 ,0.303658536585366,DKI1 Bundaran HI
3/6/2022,38.38 ,26.77 ,23.50 ,82.30 ,0.63 ,3.07 ,0.297560975609756,DKI1 Bundaran HI
3/7/2022,5.28 ,26.97 ,23.79 ,82.80 ,0.00 ,2.46 ,0.291463414634146,DKI1 Bundaran HI
3/8/2022,37.60 ,27.18 ,23.84 ,82.00 ,0.59 ,1.96 ,0.285365853658537,DKI1 Bundaran HI
3/9/2022,63.74 ,26.74 ,23.91 ,84.50 ,0.00 ,1.26 ,0.279268292682927,DKI1 Bundaran HI
3/10/2022,77.05 ,27.21 ,23.97 ,82.50 ,0.08 ,1.26 ,0.273170731707317,DKI1 Bundaran HI
3/11/2022,90.60 ,26.80 ,24.14 ,85.40 ,8.07 ,2.62 ,0.267073170731707,DKI1 Bundaran HI
3/12/2022,51.58 ,26.65 ,24.18 ,86.30 ,34.20 ,2.77 ,0.260975609756098,DKI1 Bundaran HI
3/13/2022,54.43 ,26.92 ,24.41 ,86.20 ,3.00 ,1.70 ,0.254878048780488,DKI1 Bundaran HI
3/14/2022,69.25 ,27.25 ,24.54 ,85.20 ,3.31 ,1.26 ,0.252827586206896,DKI1 Bundaran HI
3/15/2022,70.26 ,26.22 ,23.90 ,87.10 ,5.91 ,1.51 ,0.266965517241379,DKI1 Bundaran HI
3/16/2022,62.70 ,27.53 ,24.23 ,82.30 ,0.01 ,1.59 ,0.281103448275862,DKI1 Bundaran HI
3/17/2022,96.24 ,27.73 ,24.50 ,82.60 ,0.69 ,1.59 ,0.295241379310345,DKI1 Bundaran HI
3/18/2022,84.48 ,27.80 ,24.28 ,81.20 ,0.00 ,2.14 ,0.309379310344828,DKI1 Bundaran HI
3/19/2022,30.32 ,28.08 ,23.57 ,76.50 ,0.00 ,2.74 ,0.32351724137931,DKI1 Bundaran HI
3/20/2022,42.25 ,28.25 ,23.24 ,74.30 ,0.00 ,3.35 ,0.337655172413793,DKI1 Bundaran HI
3/21/2022,22.33 ,27.97 ,23.40 ,76.30 ,0.00 ,3.34 ,0.351793103448276,DKI1 Bundaran HI
3/22/2022,19.59 ,27.91 ,23.88 ,78.80 ,1.94 ,2.46 ,0.365931034482759,DKI1 Bundaran HI
3/23/2022,52.55 ,26.62 ,23.56 ,83.40 ,0.15 ,2.47 ,0.380068965517241,DKI1 Bundaran HI
3/24/2022,42.10 ,27.84 ,23.67 ,78.10 ,4.86 ,1.52 ,0.394206896551724,DKI1 Bundaran HI
3/25/2022,78.70 ,27.91 ,24.40 ,81.30 ,0.01 ,1.13 ,0.408344827586207,DKI1 Bundaran HI
3/26/2022,74.06 ,26.38 ,23.59 ,84.70 ,23.02 ,1.54 ,0.39,DKI1 Bundaran HI
3/27/2022,64.15 ,27.21 ,23.76 ,81.40 ,9.18 ,2.44 ,0.336666666666667,DKI1 Bundaran HI
3/28/2022,54.25 ,27.29 ,23.65 ,80.60 ,5.43 ,1.85 ,0.288333333333333,DKI1 Bundaran HI
3/29/2022,62.57 ,27.85 ,23.80 ,78.70 ,0.00 ,1.81 ,0.24,DKI1 Bundaran HI
3/30/2022,64.38 ,28.09 ,23.53 ,76.30 ,0.00 ,1.22 ,0.191666666666667,DKI1 Bundaran HI
3/31/2022,105.75 ,27.44 ,23.73 ,80.30 ,0.01 ,1.58 ,0.159857142857143,DKI1 Bundaran HI
4/1/2022,84.45 ,27.23 ,23.55 ,80.40 ,3.89 ,1.29 ,0.194142857142857,DKI1 Bundaran HI
4/2/2022,70.05 ,27.47 ,23.81 ,80.50 ,17.49 ,2.34 ,0.257153846153846,DKI1 Bundaran HI
4/3/2022,51.62 ,26.49 ,23.44 ,83.30 ,26.72 ,2.01 ,0.327346153846154,DKI1 Bundaran HI
4/4/2022,47.77 ,27.77 ,23.44 ,77.30 ,0.00 ,1.84 ,0.397538461538462,DKI1 Bundaran HI
4/5/2022,67.05 ,27.02 ,23.47 ,81.00 ,53.60 ,1.42 ,0.467730769230769,DKI1 Bundaran HI
4/6/2022,60.96 ,27.27 ,23.54 ,80.10 ,0.08 ,1.62 ,0.537923076923077,DKI1 Bundaran HI
4/7/2022,60.59 ,27.50 ,23.29 ,77.90 ,0.01 ,2.23 ,0.586857142857143,DKI1 Bundaran HI
4/8/2022,56.84 ,27.42 ,23.25 ,78.00 ,44.76 ,2.25 ,0.621619047619048,DKI1 Bundaran HI
4/9/2022,61.30 ,27.54 ,23.22 ,77.30 ,0.04 ,1.26 ,0.656380952380952,DKI1 Bundaran HI
4/10/2022,80.55 ,27.31 ,23.51 ,79.80 ,0.01 ,1.08 ,0.691142857142857,DKI1 Bundaran HI
4/11/2022,69.95 ,27.02 ,23.82 ,82.70 ,29.16 ,1.52 ,0.68,DKI1 Bundaran HI
4/12/2022,82.95 ,27.10 ,23.76 ,82.00 ,2.13 ,1.27 ,0.63,DKI1 Bundaran HI
4/13/2022,96.94 ,27.72 ,23.52 ,77.90 ,0.01 ,1.22 ,0.58,DKI1 Bundaran HI
4/14/2022,79.33 ,27.92 ,23.92 ,78.90 ,0.40 ,1.55 ,0.53,DKI1 Bundaran HI
4/15/2022,72.30 ,27.83 ,23.88 ,79.20 ,0.07 ,1.63 ,0.48,DKI1 Bundaran HI
4/16/2022,76.85 ,28.33 ,23.79 ,76.40 ,0.65 ,1.23 ,0.43,DKI1 Bundaran HI
4/17/2022,99.37 ,28.49 ,24.44 ,78.80 ,0.04 ,2.22 ,0.38,DKI1 Bundaran HI
4/18/2022,70.58 ,27.89 ,24.33 ,81.10 ,15.88 ,1.81 ,0.33,DKI1 Bundaran HI
4/19/2022,56.47 ,27.09 ,24.10 ,83.70 ,0.50 ,1.74 ,0.28,DKI1 Bundaran HI
4/20/2022,68.63 ,27.41 ,23.91 ,81.30 ,3.89 ,2.09 ,0.37,DKI1 Bundaran HI
4/21/2022,51.25 ,26.01 ,23.68 ,87.00 ,11.90 ,1.14 ,0.62,DKI1 Bundaran HI
4/22/2022,84.50 ,25.97 ,23.60 ,86.80 ,6.32 ,1.45 ,0.59,DKI1 Bundaran HI
4/23/2022,67.60 ,27.63 ,24.25 ,81.80 ,0.01 ,1.25 ,0.48,DKI1 Bundaran HI
4/24/2022,77.50 ,27.70 ,24.17 ,81.10 ,5.75 ,1.34 ,0.47,DKI1 Bundaran HI
4/25/2022,69.24 ,27.69 ,24.08 ,80.80 ,23.13 ,1.29 ,0.5,DKI1 Bundaran HI
4/26/2022,64.30 ,28.21 ,24.13 ,78.60 ,2.95 ,1.51 ,0.527461538461539,DKI1 Bundaran HI
4/27/2022,55.57 ,26.43 ,23.88 ,85.90 ,5.18 ,2.05 ,0.469769230769231,DKI1 Bundaran HI
4/28/2022,35.43 ,27.18 ,24.02 ,82.90 ,3.02 ,2.88 ,0.412076923076923,DKI1 Bundaran HI
4/29/2022,27.86 ,27.64 ,24.33 ,82.20 ,0.00 ,1.68 ,0.370769230769231,DKI1 Bundaran HI
4/30/2022,45.45 ,26.96 ,24.42 ,86.00 ,0.01 ,1.29 ,0.622692307692308,DKI1 Bundaran HI
5/1/2022,69.90 ,27.04 ,24.31 ,85.10 ,0.08 ,1.27 ,0.874615384615385,DKI1 Bundaran HI
5/2/2022,70.35 ,26.68 ,24.24 ,86.50 ,19.37 ,1.49 ,0.53,DKI1 Bundaran HI
5/3/2022,47.67 ,27.81 ,24.31 ,81.30 ,0.32 ,1.86 ,0.45,DKI1 Bundaran HI
5/4/2022,53.63 ,27.25 ,23.98 ,82.40 ,0.01 ,1.40 ,0.3,DKI1 Bundaran HI
5/5/2022,54.55 ,28.01 ,24.19 ,79.80 ,0.00 ,1.77 ,0.32,DKI1 Bundaran HI
5/6/2022,39.40 ,28.23 ,24.47 ,80.10 ,0.00 ,1.69 ,0.41,DKI1 Bundaran HI
5/7/2022,54.71 ,28.01 ,23.94 ,78.60 ,0.00 ,1.86 ,0.462647058823529,DKI1 Bundaran HI
5/8/2022,53.56 ,29.37 ,24.17 ,73.60 ,0.00 ,1.33 ,0.515294117647059,DKI1 Bundaran HI
5/9/2022,57.55 ,27.82 ,24.77 ,83.50 ,0.01 ,2.14 ,0.567941176470588,DKI1 Bundaran HI
5/10/2022,59.35 ,28.50 ,24.87 ,80.70 ,0.00 ,1.72 ,0.560714285714286,DKI1 Bundaran HI
5/11/2022,49.45 ,27.78 ,24.89 ,84.30 ,18.21 ,1.33 ,0.515666666666667,DKI1 Bundaran HI
5/12/2022,72.45 ,28.18 ,24.28 ,79.40 ,15.55 ,2.41 ,0.48,DKI1 Bundaran HI
5/13/2022,54.23 ,28.58 ,24.47 ,78.50 ,12.62 ,1.95 ,0.442333333333333,DKI1 Bundaran HI
5/14/2022,67.27 ,28.13 ,24.76 ,82.00 ,0.00 ,1.49 ,0.53,DKI1 Bundaran HI
5/15/2022,88.87 ,27.59 ,24.44 ,83.00 ,7.08 ,1.26 ,0.52,DKI1 Bundaran HI
5/16/2022,73.50 ,27.31 ,24.28 ,83.60 ,0.03 ,1.22 ,0.48,DKI1 Bundaran HI
5/17/2022,66.80 ,27.38 ,24.51 ,84.40 ,0.02 ,1.35 ,0.45,DKI1 Bundaran HI
5/18/2022,71.35 ,27.23 ,24.01 ,82.60 ,35.13 ,1.39 ,0.44,DKI1 Bundaran HI
5/19/2022,83.31 ,26.76 ,24.12 ,85.50 ,9.02 ,1.23 ,0.455333333333333,DKI1 Bundaran HI
5/20/2022,75.50 ,26.99 ,23.71 ,82.30 ,19.55 ,1.26 ,0.471166666666667,DKI1 Bundaran HI
5/21/2022,63.00 ,26.62 ,24.10 ,86.00 ,0.45 ,1.64 ,0.49,DKI1 Bundaran HI
5/22/2022,68.32 ,26.65 ,24.16 ,86.30 ,0.00 ,1.92 ,0.502833333333333,DKI1 Bundaran HI
5/23/2022,70.00 ,27.74 ,23.96 ,79.90 ,0.00 ,2.98 ,0.518666666666667,DKI1 Bundaran HI
5/24/2022,64.71 ,27.75 ,24.31 ,81.60 ,0.00 ,2.70 ,0.53,DKI1 Bundaran HI
5/25/2022,78.79 ,26.44 ,23.97 ,86.30 ,0.53 ,1.77 ,0.550333333333333,DKI1 Bundaran HI
5/26/2022,66.38 ,26.26 ,23.75 ,86.10 ,0.79 ,1.61 ,0.566166666666667,DKI1 Bundaran HI
5/27/2022,96.39 ,27.62 ,23.59 ,78.70 ,1.01 ,1.09 ,0.58,DKI1 Bundaran HI
5/28/2022,77.10 ,26.28 ,23.10 ,82.70 ,20.29 ,1.38 ,0.597833333333333,DKI1 Bundaran HI
5/29/2022,85.70 ,27.19 ,23.33 ,79.50 ,25.11 ,1.69 ,0.602304347826087,DKI1 Bundaran HI
5/30/2022,59.24 ,26.65 ,23.45 ,82.60 ,0.00 ,1.34 ,0.603934782608696,DKI1 Bundaran HI
5/31/2022,73.42 ,26.35 ,23.58 ,84.80 ,0.15 ,1.85 ,0.605565217391304,DKI1 Bundaran HI
6/1/2022,55.85 ,27.53 ,23.62 ,79.30 ,0.06 ,1.57 ,0.607195652173913,DKI1 Bundaran HI
6/2/2022,60.81 ,26.62 ,23.83 ,84.70 ,33.15 ,1.22 ,0.608826086956522,DKI1 Bundaran HI
6/3/2022,61.63 ,27.21 ,23.39 ,79.70 ,0.12 ,1.17 ,0.61045652173913,DKI1 Bundaran HI
6/4/2022,105.37 ,27.07 ,23.53 ,81.00 ,0.01 ,1.30 ,0.612086956521739,DKI1 Bundaran HI
6/5/2022,77.45 ,26.61 ,23.25 ,81.80 ,0.04 ,1.38 ,0.613717391304348,DKI1 Bundaran HI
6/6/2022,84.15 ,25.74 ,22.95 ,84.60 ,0.61 ,1.54 ,0.615347826086956,DKI1 Bundaran HI
6/7/2022,66.37 ,26.58 ,23.44 ,82.90 ,3.88 ,2.37 ,0.531454545454545,DKI1 Bundaran HI
6/8/2022,66.05 ,26.40 ,23.92 ,86.20 ,10.55 ,1.69 ,0.390545454545454,DKI1 Bundaran HI
6/9/2022,71.75 ,25.51 ,23.48 ,88.60 ,5.16 ,1.15 ,0.304666666666667,DKI1 Bundaran HI
6/10/2022,65.95 ,27.51 ,23.50 ,78.80 ,0.01 ,1.27 ,0.301333333333333,DKI1 Bundaran HI
6/11/2022,69.90 ,26.59 ,23.71 ,84.30 ,3.00 ,1.37 ,0.3,DKI1 Bundaran HI
6/12/2022,83.40 ,26.72 ,23.44 ,82.30 ,0.02 ,1.22 ,0.297846153846154,DKI1 Bundaran HI
6/13/2022,75.86 ,26.63 ,23.68 ,83.90 ,0.01 ,1.09 ,0.302461538461538,DKI1 Bundaran HI
6/14/2022,81.53 ,26.88 ,23.34 ,81.00 ,0.00 ,1.42 ,0.307076923076923,DKI1 Bundaran HI
6/15/2022,86.12 ,25.76 ,23.36 ,86.60 ,4.13 ,1.84 ,0.01,DKI1 Bundaran HI
6/16/2022,90.71 ,26.05 ,23.41 ,85.40 ,0.00 ,0.91 ,0.33,DKI1 Bundaran HI
6/17/2022,95.30 ,25.52 ,23.36 ,87.90 ,0.01 ,1.30 ,0.338071428571429,DKI1 Bundaran HI
6/18/2022,99.02 ,26.21 ,22.72 ,81.10 ,0.00 ,1.25 ,0.344142857142857,DKI1 Bundaran HI
6/19/2022,102.74 ,26.97 ,23.14 ,79.60 ,0.00 ,1.51 ,0.33,DKI1 Bundaran HI
6/20/2022,106.47 ,26.39 ,23.12 ,82.20 ,0.14 ,1.13 ,0.22,DKI1 Bundaran HI
6/21/2022,92.23 ,26.94 ,23.54 ,81.70 ,0.00 ,1.88 ,0.23,DKI1 Bundaran HI
6/22/2022,87.47 ,26.99 ,23.55 ,81.50 ,15.28 ,2.00 ,0.16,DKI1 Bundaran HI
6/23/2022,93.84 ,27.14 ,22.78 ,77.10 ,0.00 ,1.48 ,0.1,DKI1 Bundaran HI
6/24/2022,102.68 ,26.39 ,23.14 ,82.30 ,0.00 ,1.75 ,0.12,DKI1 Bundaran HI
6/25/2022,104.26 ,26.43 ,23.51 ,84.00 ,0.24 ,1.02 ,0.13,DKI1 Bundaran HI
6/26/2022,91.72 ,26.09 ,23.78 ,87.10 ,0.03 ,1.30 ,0.24,DKI1 Bundaran HI
6/27/2022,84.00 ,26.56 ,23.81 ,84.90 ,21.48 ,0.98 ,0.401833333,DKI1 Bundaran HI
6/28/2022,74.48 ,27.17 ,23.23 ,79.10 ,0.49 ,1.45 ,0.35,DKI1 Bundaran HI
6/29/2022,35.00 ,26.98 ,22.17 ,75.00 ,0.00 ,1.50 ,0.43,DKI1 Bundaran HI
6/30/2022,22.50 ,26.75 ,21.95 ,75.00 ,0.00 ,1.46 ,0.48,DKI1 Bundaran HI
7/1/2022,86.53 ,27.05 ,21.93 ,73.60 ,0.00 ,1.76 ,0.36,DKI1 Bundaran HI
7/2/2022,108.27 ,27.45 ,23.18 ,77.60 ,0.01 ,1.04 ,0.24,DKI1 Bundaran HI
7/3/2022,109.14 ,27.33 ,24.14 ,82.70 ,17.42 ,1.69 ,0.12,DKI1 Bundaran HI
7/4/2022,72.74 ,27.77 ,24.21 ,81.00 ,0.05 ,2.95 ,0.37,DKI1 Bundaran HI
7/5/2022,69.00 ,27.43 ,24.08 ,82.00 ,0.01 ,1.48 ,0.36,DKI1 Bundaran HI
7/6/2022,75.72 ,26.46 ,23.96 ,86.20 ,29.06 ,1.12 ,0.512333333333333,DKI1 Bundaran HI
7/7/2022,74.68 ,27.64 ,23.94 ,80.30 ,0.01 ,1.23 ,0.526764705882353,DKI1 Bundaran HI
7/8/2022,73.02 ,27.21 ,22.92 ,77.40 ,0.00 ,1.41 ,0.511470588235294,DKI1 Bundaran HI
7/9/2022,71.36 ,26.70 ,22.22 ,76.50 ,0.00 ,1.18 ,0.496176470588235,DKI1 Bundaran HI
7/10/2022,28.75 ,26.87 ,21.98 ,74.60 ,0.00 ,1.95 ,0.44,DKI1 Bundaran HI
7/11/2022,37.70 ,27.61 ,22.82 ,75.20 ,0.00 ,1.94 ,0.31,DKI1 Bundaran HI
7/12/2022,92.50 ,26.88 ,23.68 ,82.70 ,0.02 ,1.38 ,0.32,DKI1 Bundaran HI
7/13/2022,86.17 ,25.97 ,23.65 ,87.10 ,0.28 ,2.14 ,0.34,DKI1 Bundaran HI
7/14/2022,82.19 ,27.16 ,24.01 ,83.00 ,0.00 ,3.12 ,0.35,DKI1 Bundaran HI
7/15/2022,69.67 ,26.33 ,23.60 ,84.90 ,7.37 ,1.33 ,0.37,DKI1 Bundaran HI
7/16/2022,54.21 ,25.48 ,22.73 ,84.80 ,40.95 ,1.65 ,0.38,DKI1 Bundaran HI
7/17/2022,68.95 ,26.46 ,23.76 ,85.20 ,0.00 ,2.09 ,0.4,DKI1 Bundaran HI
7/18/2022,91.10 ,27.39 ,23.67 ,80.20 ,0.00 ,1.73 ,0.35,DKI1 Bundaran HI
7/19/2022,95.76 ,27.65 ,23.87 ,79.90 ,0.00 ,1.74 ,0.25,DKI1 Bundaran HI
7/20/2022,92.84 ,27.05 ,23.70 ,82.00 ,0.00 ,1.87 ,0.239424242424242,DKI1 Bundaran HI
7/21/2022,90.71 ,27.45 ,23.20 ,77.70 ,0.00 ,1.45 ,0.231545454545455,DKI1 Bundaran HI
7/22/2022,94.05 ,26.87 ,23.42 ,81.50 ,0.01 ,2.04 ,0.223666666666667,DKI1 Bundaran HI
7/23/2022,70.00 ,27.14 ,23.62 ,81.10 ,0.00 ,1.56 ,0.215787878787879,DKI1 Bundaran HI
7/24/2022,63.63 ,26.93 ,23.64 ,82.20 ,0.03 ,1.10 ,0.207909090909091,DKI1 Bundaran HI
7/25/2022,69.00 ,27.06 ,23.15 ,79.20 ,0.11 ,1.17 ,0.200030303030303,DKI1 Bundaran HI
7/26/2022,79.85 ,27.17 ,22.13 ,74.00 ,0.00 ,2.28 ,0.192151515151515,DKI1 Bundaran HI
7/27/2022,88.00 ,27.09 ,22.27 ,75.00 ,0.00 ,2.09 ,0.177521739130435,DKI1 Bundaran HI
7/28/2022,100.55 ,27.74 ,23.45 ,77.50 ,0.00 ,2.98 ,0.158391304347826,DKI1 Bundaran HI
7/29/2022,76.86 ,27.16 ,23.54 ,80.70 ,0.11 ,2.13 ,0.139260869565217,DKI1 Bundaran HI
7/30/2022,76.05 ,27.28 ,23.50 ,79.80 ,0.00 ,1.85 ,0.120130434782609,DKI1 Bundaran HI
7/31/2022,94.39 ,27.34 ,23.34 ,78.80 ,0.00 ,2.88 ,0.1,DKI1 Bundaran HI
8/1/2022,82.95 ,27.34 ,23.37 ,79.00 ,0.00 ,2.41 ,0.0688571428571429,DKI1 Bundaran HI
8/2/2022,78.00 ,27.72 ,23.41 ,77.40 ,0.00 ,1.83 ,0.06,DKI1 Bundaran HI
8/3/2022,100.70 ,26.85 ,23.72 ,83.00 ,0.17 ,1.71 ,0.0706666666666667,DKI1 Bundaran HI
8/4/2022,81.07 ,26.50 ,23.66 ,84.40 ,8.64 ,1.01 ,0.0798333333333333,DKI1 Bundaran HI
8/5/2022,58.38 ,26.40 ,23.20 ,82.60 ,14.98 ,1.50 ,0.09,DKI1 Bundaran HI
8/6/2022,65.53 ,26.94 ,22.96 ,78.90 ,3.03 ,1.14 ,0.1,DKI1 Bundaran HI
8/7/2022,94.85 ,26.58 ,22.82 ,79.90 ,0.11 ,1.38 ,0.12,DKI1 Bundaran HI
8/8/2022,65.62 ,27.63 ,22.81 ,75.10 ,0.00 ,1.20 ,0.13,DKI1 Bundaran HI
8/9/2022,8.38 ,27.51 ,22.89 ,75.90 ,0.21 ,1.20 ,0.14,DKI1 Bundaran HI
8/10/2022,82.55 ,27.63 ,23.15 ,76.60 ,0.00 ,1.56 ,0.118571428571429,DKI1 Bundaran HI
8/11/2022,84.10 ,28.03 ,23.66 ,77.20 ,0.00 ,1.46 ,0.208842105263158,DKI1 Bundaran HI
8/12/2022,77.09 ,27.07 ,23.50 ,80.90 ,0.04 ,1.22 ,0.238447368421053,DKI1 Bundaran HI
